,categories,geocodes,link,name,popularity,rating
48,"[{'id': 10037, 'name': 'Concert Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 10043, 'name': 'Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}}]","{'main': {'latitude': 50.099335, 'longitude': 8.518815}, 'roof': {'latitude': 50.099335, 'longitude': 8.518815}}",/v3/places/4b058852f964a520a1be22e3,Jahrhunderthalle Frankfurt,0.9825856345394188,7.5
49,"[{'id': 10043, 'name': 'Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}}]","{'main': {'latitude': 50.11899, 'longitude': 8.702233}, 'roof': {'latitude': 50.11899, 'longitude': 8.702233}}",/v3/places/4c66ee619cedd13a132177a1,Theater Willy Praml,0.9851263886055526,7.4
50,"[{'id': 16045, 'name': 'Roof Deck', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_roofdeck_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.11771, 'longitude': 8.679746}, 'main': {'latitude': 50.117663, 'longitude': 8.679735}}",/v3/places/4bc5f482bf29c9b6b4f8f82a,Terrace Bar Level 7,0.9826969084401254,7.4
51,"[{'id': 17065, 'name': 'Farmers Market', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_', 'suffix': '.png'}}, {'id': 17069, 'name': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]","{'main': {'latitude': 50.123406, 'longitude': 8.692233}}",/v3/places/4c40810faf052d7f42dc7b79,Friedberger Markt,0.9807125238775245,7.3
52,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]","{'main': {'latitude': 50.109326, 'longitude': 8.674284}, 'roof': {'latitude': 50.109326, 'longitude': 8.674284}}",/v3/places/50229499e4b0dfad8a460303,Willy-Brandt-Platz,0.9829565475417741,7.3
53,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.177748, 'longitude': 8.640293}}",/v3/places/4e4e04962271a1bdc3caa48a,Bonifatiuspark,0.9726266204261791,7.2
54,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]","{'main': {'latitude': 50.176698, 'longitude': 8.629115}}",/v3/places/4d580eb8e319a1cda2da0b34,Riedbergplatz,0.9624821498117616,7.2
55,"[{'id': 10017, 'name': 'Fair', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/fair_', 'suffix': '.png'}}]","{'main': {'latitude': 50.123496, 'longitude': 8.723417}, 'roof': {'latitude': 50.123496, 'longitude': 8.723417}}",/v3/places/4f748c46e4b0c97e39afc319,Dippemess,0.9765212069509097,7.2
56,"[{'id': 10030, 'name': 'History Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_', 'suffix': '.png'}}]","{'main': {'latitude': 50.070638, 'longitude': 8.651601}, 'roof': {'latitude': 50.070638, 'longitude': 8.651601}}",/v3/places/4e08ad7914959022c89dcfcd,Eintracht Frankfurt Museum,0.9823074497876523,7.1
57,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.120184, 'longitude': 8.650858}}",/v3/places/4b05884ff964a520d0bd22e3,Bockenheimer Warte,0.9832718235937761,7.0
58,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.12046, 'longitude': 8.721616}}",/v3/places/4b058850f964a520f4bd22e3,Ostpark,0.9897998924352294,7.0
59,"[{'id': 10006, 'name': 'Bowling Alley', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/bowling_', 'suffix': '.png'}}]","{'main': {'latitude': 50.164568, 'longitude': 8.663173}, 'roof': {'latitude': 50.164568, 'longitude': 8.663173}}",/v3/places/4c8aa759106d76b0812df10b,Brunswick Bowling Eschersheim,0.9939912093618442,6.8
60,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 50.114117, 'longitude': 8.687599}, 'roof': {'latitude': 50.114117, 'longitude': 8.687599}}",/v3/places/4b05884ef964a52057bd22e3,Nachtleben,0.992507557352423,6.7
61,"[{'id': 10024, 'name': 'Movie Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_', 'suffix': '.png'}}, {'id': 10024, 'name': 'Movie Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_', 'suffix': '.png'}}]","{'main': {'latitude': 50.118201, 'longitude': 8.679415}, 'roof': {'latitude': 50.118201, 'longitude': 8.679415}}",/v3/places/4b3f9d04f964a52060aa25e3,CineStar Metropolis,0.9811205281801153,6.4
62,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]","{'main': {'latitude': 50.156698, 'longitude': 8.656813}}",/v3/places/4ff31de1e4b07e2ae434e935,Weißer Stein,0.9919326421987723,6.3
63,"[{'id': 10028, 'name': 'Art Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_', 'suffix': '.png'}}]","{'main': {'latitude': 50.108031, 'longitude': 8.687397}, 'roof': {'latitude': 50.108031, 'longitude': 8.687397}}",/v3/places/4b058850f964a52023be22e3,Portikus,0.9691956751543925,6.1
64,"[{'id': 10001, 'name': 'Amusement Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/themepark_', 'suffix': '.png'}}, {'id': 13005, 'name': 'Beach Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13032, 'name': 'Cafe, Coffee, and Tea House', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 50.113373, 'longitude': 8.684896}, 'roof': {'latitude': 50.113373, 'longitude': 8.684896}}",/v3/places/5d0296fd4fa0730030331746,Citybeach,0.9762801134993787,5.9
65,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.103084, 'longitude': 8.6444}, 'roof': {'latitude': 50.103084, 'longitude': 8.6444}}",/v3/places/4e29b17c8877f9158a82164c,Galluswarte,0.9928042877543072,4.8
66,"[{'id': 12101, 'name': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}}]","{'main': {'latitude': 50.112948, 'longitude': 8.681265}, 'roof': {'latitude': 50.112948, 'longitude': 8.681265}}",/v3/places/4ca8378797c8a1cd50df82a5,Liebfrauenkirche,0.992192281300421,
67,"[{'id': 12101, 'name': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}}]","{'main': {'latitude': 50.110695, 'longitude': 8.685066}, 'roof': {'latitude': 50.110695, 'longitude': 8.685066}}",/v3/places/4dbe50886e810768bf8ae372,Imperial Cathedral of Saint Bartholomew (Kaiserdom St. Bartholomäus),0.9965876003783313,
68,"[{'id': 12101, 'name': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.108996, 'longitude': 8.679789}, 'main': {'latitude': 50.108889, 'longitude': 8.679606}, 'roof': {'latitude': 50.108889, 'longitude': 8.679606}}",/v3/places/4b05884ff964a520d7bd22e3,St. Leonhardskirche,0.967897479646149,
69,"[{'id': 16006, 'name': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}}]","{'main': {'latitude': 50.108172, 'longitude': 8.682213}}",/v3/places/4b05884ef964a5209cbd22e3,Eiserner Steg,0.9993138109456426,
70,"[{'id': 10043, 'name': 'Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}}]","{'main': {'latitude': 50.115635, 'longitude': 8.695804}, 'roof': {'latitude': 50.115635, 'longitude': 8.695804}}",/v3/places/4b058851f964a5207ebe22e3,theater DIE KATAKOMBE,0.9691400382040393,
71,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.111362, 'longitude': 8.671398}}",/v3/places/518a1605498e8dedcc847870,"Schiller-Denkmal, Taunusanlage",0.9564362678733703,
72,"[{'id': 10043, 'name': 'Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.108319, 'longitude': 8.675262}, 'main': {'latitude': 50.108215, 'longitude': 8.675075}, 'roof': {'latitude': 50.108215, 'longitude': 8.675075}}",/v3/places/51509ce4e4b08debf98b444c,Kammerspiele Schauspiel Frankfurt,0.985960942860852,
73,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.110103, 'longitude': 8.672259}}",/v3/places/4c2c7ee357a9c9b68376f767,Gallusanlage,0.995975593924445,
74,"[{'id': 16006, 'name': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}}]","{'main': {'latitude': 50.107925, 'longitude': 8.694938}}",/v3/places/4da16363b521224b72c0f3ed,Flößerbrücke,0.9872591383690955,
75,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.105551, 'longitude': 8.679915}}",/v3/places/4c781ff993ef236a8431ab0f,Metzlerpark,0.9487583687246156,
76,"[{'id': 16006, 'name': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}}]","{'main': {'latitude': 50.10635, 'longitude': 8.677101}}",/v3/places/4d861a959324236a462bdc0e,Untermainbrücke,0.9960683221750338,
77,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]","{'main': {'latitude': 50.106501, 'longitude': 8.692181}, 'roof': {'latitude': 50.106501, 'longitude': 8.692181}}",/v3/places/4c39f14f3849c928970bc2b1,Frankensteiner Platz,0.9720702509226461,
78,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.126209, 'longitude': 8.679156}, 'roof': {'latitude': 50.126209, 'longitude': 8.679156}}",/v3/places/4b05884ff964a520aebd22e3,Holzhausenschlösschen,0.9429906715379908,
79,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.104218, 'longitude': 8.687623}, 'roof': {'latitude': 50.104218, 'longitude': 8.687623}}",/v3/places/5747002b498e1ed77797b755,Park Am Alten Friedhof,0.9788950501659835,
80,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13032, 'name': 'Cafe, Coffee, and Tea House', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 50.109339, 'longitude': 8.666855}, 'roof': {'latitude': 50.109339, 'longitude': 8.666855}}",/v3/places/4c13fdc882a3c9b6ee85fcf8,Pure Platinum,0.9818808998349438,
81,"[{'id': 16000, 'name': 'Landmarks and Outdoors', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_', 'suffix': '.png'}}]","{'main': {'latitude': 50.103017, 'longitude': 8.6689}}",/v3/places/4d30406b789a8cfab1032dc6,Liegewiese am Mainufer,0.9269486841861242,
82,"[{'id': 10028, 'name': 'Art Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.101583, 'longitude': 8.670192}, 'main': {'latitude': 50.101399, 'longitude': 8.670302}, 'roof': {'latitude': 50.101399, 'longitude': 8.670302}}",/v3/places/4c89048bed0aa143e806aef3,Museum Giersch,0.9744070028374845,
83,"[{'id': 16006, 'name': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}}]","{'main': {'latitude': 50.100815, 'longitude': 8.666644}}",/v3/places/4c3100683896e21e3967e690,Friedensbrücke,0.9905046271397043,
84,"[{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 50.120359, 'longitude': 8.657081}, 'roof': {'latitude': 50.120359, 'longitude': 8.657081}}",/v3/places/50477c92e4b04aab885ae161,Gesellschaftshaus Palmengarten GmbH & Co,0.9693440403553346,
85,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.112402, 'longitude': 8.65281}, 'roof': {'latitude': 50.112402, 'longitude': 8.65281}}",/v3/places/4b028d48f964a520e94822e3,Messeturm (MesseTurm),0.9963094156265648,
86,"[{'id': 12101, 'name': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.136036, 'longitude': 8.67506}, 'main': {'latitude': 50.135953, 'longitude': 8.674624}, 'roof': {'latitude': 50.135953, 'longitude': 8.674624}}",/v3/places/4d33187b6c7c721e1233b656,Frankfurt Korean Catholic Church,0.9757793809461991,
87,"[{'id': 10004, 'name': 'Art Gallery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.113331, 'longitude': 8.719889}, 'main': {'latitude': 50.113218, 'longitude': 8.719748}, 'roof': {'latitude': 50.113218, 'longitude': 8.719748}}",/v3/places/546ce838498ea560de70f3bd,AtelierFrankfurt e. V.,0.9785055915135105,
88,"[{'id': 12101, 'name': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}}]","{'main': {'latitude': 50.128564, 'longitude': 8.645674}, 'roof': {'latitude': 50.128564, 'longitude': 8.645674}}",/v3/places/50c60f67e4b0dbacddf84302,Frauenfriedenskirche,0.9725709834758257,
89,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.122809, 'longitude': 8.637118}, 'roof': {'latitude': 50.122809, 'longitude': 8.637118}}",/v3/places/4fafc804e4b0c546faf83abd,Von-Bernus-Park,0.9967730568795089,
90,"[{'id': 16037, 'name': 'Playground', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]","{'main': {'latitude': 50.08712, 'longitude': 8.644967}}",/v3/places/577fdc09498e62a622a2d6f2,Bruchfeldplatz,0.9885016969269858,
91,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}]","{'main': {'latitude': 50.127976, 'longitude': 8.626422}, 'roof': {'latitude': 50.127976, 'longitude': 8.626422}}",/v3/places/4cd2724d158c5481b60eafe4,The Palace,0.975074646241724,
92,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}]","{'main': {'latitude': 50.121174, 'longitude': 8.751334}}",/v3/places/62aa6495518fa841f52b45dc,Zoom Club,0.9936759333098422,
93,"[{'id': 16023, 'name': 'Lake', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/lake_', 'suffix': '.png'}}]","{'main': {'latitude': 50.069858, 'longitude': 8.685332}}",/v3/places/4d3c162f3ec9a35d11734581,Jacobiweiher,0.9240370171176351,
94,"[{'id': 16006, 'name': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}}]","{'main': {'latitude': 50.089291, 'longitude': 8.617285}}",/v3/places/501bc8b8e4b0a40d0869ef46,Europabrücke,0.9744255484876022,
95,"[{'id': 10051, 'name': 'Stadium', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_', 'suffix': '.png'}}]","{'main': {'latitude': 50.06804, 'longitude': 8.645026}, 'roof': {'latitude': 50.06804, 'longitude': 8.645026}}",/v3/places/5b8a8aecf1fdaf002cb151bc,Gegentribüne,0.9916173661467703,
96,"[{'id': 16006, 'name': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}}]","{'main': {'latitude': 50.091198, 'longitude': 8.598636}, 'roof': {'latitude': 50.091198, 'longitude': 8.598636}}",/v3/places/4bfcd95af61dc9b6382e9ede,Schleuse Griesheim,0.970901874965227,
97,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.162406, 'longitude': 8.621141}, 'roof': {'latitude': 50.162406, 'longitude': 8.621141}}",/v3/places/4db58bbe4df05e5aaaf47400,Martin Luther King Park,0.9876671426716863,
98,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.159335, 'longitude': 8.766592}}",/v3/places/646a3325e787e834bc43f5dc,Entrée Hohe Straße,0.9593479349418594,
99,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.097482, 'longitude': 8.54581}}",/v3/places/5028ece4e4b0dd4acd4dc410,Brüningpark,0.9668403775894364,
